id scale ngroups work_mem enable_incrementalsort max_workers incremental partial ios table run duration
85 1000000 100 4MB on 0 1 0 1 s_1 2 358.898
85 1000000 100 4MB on 0 1 0 1 s_1 3 358.901
85 1000000 100 4MB on 0 1 0 1 s_1 4 358.766
85 1000000 100 4MB on 0 1 0 1 s_1 5 358.911
86 1000000 100 4MB on 0 1 0 1 s_2 1 379.859
86 1000000 100 4MB on 0 1 0 1 s_2 2 379.782
86 1000000 100 4MB on 0 1 0 1 s_2 3 379.772
86 1000000 100 4MB on 0 1 0 1 s_2 4 379.797
86 1000000 100 4MB on 0 1 0 1 s_2 5 379.749
87 1000000 100 4MB on 0 1 0 1 s_3 1 322.954
87 1000000 100 4MB on 0 1 0 1 s_3 2 322.830
87 1000000 100 4MB on 0 1 0 1 s_3 3 322.890
87 1000000 100 4MB on 0 1 0 1 s_3 4 322.824
87 1000000 100 4MB on 0 1 0 1 s_3 5 322.896
88 1000000 100 4MB off 0 0 0 0 s_1 1 383.234
88 1000000 100 4MB off 0 0 0 0 s_1 2 384.204
88 1000000 100 4MB off 0 0 0 0 s_1 3 383.871
88 1000000 100 4MB off 0 0 0 0 s_1 4 384.140
88 1000000 100 4MB off 0 0 0 0 s_1 5 383.776
89 1000000 100 4MB off 0 0 0 0 s_2 1 521.266
89 1000000 100 4MB off 0 0 0 0 s_2 2 521.348
89 1000000 100 4MB off 0 0 0 0 s_2 3 521.143
89 1000000 100 4MB off 0 0 0 0 s_2 4 521.651
